Position;Player Name;Alliance;Points
1,728;Sigrid;FeVeR;106
1,729;Javimeca;FeVeR;105
1,730;Palamedes-1569;FaT;104
1,731;Endzam;FaT;104
1,732;br3ak;FaT;102
1,733;Asterix;FaT;100
;turtle9;ישראל;100
;turtle2;ישראל;100
1,736;Sleeping;-SL-;99
;Kamandag;-SL-;99
1,738;Rockman;-SL-;98
1,739;Olivia;MXLAT;98
1,740;Okami;MXLAT;98
1,741;xExcision420;HFH;98
1,742;aca_faca;HFH;96
1,743;AdrianSIbiu2023;HFH;96
1,744;Uncle Sam;HFH;95
;Nebukadnesar 1;HFH;95
1,746;Giannis Saltas;FLX;95
1,747;oibes15;FLX;95
1,748;Simeone-5;FLX;91
1,749;TALOS;FLX;91
1,750;Chechens;FLX;90
1,751;Elsa0611;-VIK-;88
1,752;Sawmill3;-VIK-;88
1,753;Apollon;-VIK-;86
1,754;Minke;-VIK-;85
1,755;Ulysse;-VIK-;84
;lunar;-VIK-;84
1,757;Odysseus-3102;-VIK-;84
1,758;Lodur;-VIK-;83
1,759;Spuuky;-VIK-;83
1,760;Zanju;-VIK-;82
1,761;avenger4689;Squаd;82
1,762;Kawatan;Squаd;81
1,763;Srdjan;Squаd;81
1,764;Sersansan;Squаd;81
1,765;faraon;Squаd;80
1,766;lichi;Squаd;80
;Jaehaerys;HOD90;80
;Pasto 1949;BoB;80
;-darius-;BoB;80
;EMINENCIA39;BoB;80
1,771;Birador;BoB;79
1,772;Xlord92;HFH;79
1,773;Icarus-9482;HFH;78
1,774;Lord Voldemort;HFH;78
1,775;Fonndø 31;HFH;78
1,776;FanDonald;HFH;77
1,777;JAKAR CT;IDF;76
1,778;Kudurista;Mine;76
1,779;Palamedes-0209;Mine;74
1,780;Pepe one;Mine;74
1,781;Odysseus-9193;Mine;73
1,782;Vivianaaa xD;Mine;73
1,783;betom67;Mine;72
1,784;Spanakis;Mine;72
1,785;DIEGOVOSKIS;Mine;72
1,786;ARCTARUS;Mine;71
1,787;turtle6;ישראל;71
1,788;JARC_82;ישראל;71
1,789;Osama;noobs;70
;MERDO;noobs;70
1,791;Tourist;noobs;70
1,792;Icarus-0386;noobs;70
1,793;Ancient_24;noobs;69
1,794;Achilles-8235;Mine;68
1,795;Protchy;Mine;67
1,796;Kalman;Mine;67
1,797;Progreso;Mine;64
1,798;Edvis;Mine;64
;Ketaren;Mine;64
1,800;Rex Neves 1;Ptgl;62
1,801;Bitmens;;62
1,802;max_g;;61
1,803;AD7;-ROM-;61
1,804;XXNataliaXX;-ROM-;60
;Dieguito-BR;-ROM-;60
;Amr Ali;-ROM-;60
;Gudul28;-ROM-;60
;Shekeraut;Dozzi;60
;Efsane Kral1907;Dozzi;60
;DonLevy;Dozzi;60
;Ody24_7;Dozzi;60
1,812;Minó2;Dozzi;59
1,813;Mr Bean;Dozzi;59
1,814;Kum;Dozzi;58
1,815;Orpheus-2638;Dozzi;57
1,816;Nydus;Dozzi;57
1,817;Perseus37;Dozzi;56
;Gengis Khan;Dozzi;56
;Hegemon-1707;Dozzi;56
1,820;Brook6120;Dozzi;55
;Odyseus;Dozzi;55
;Herakle;Dozzi;55
;GASPAR;oran;55
1,824;دكتور موندو;LIONS;54
1,825;SKAVIOR;LIONS;53
1,826;JASOM;LIONS;51
1,827;GreenMinion;LIONS;50
1,828;turtle3;ישראל;50
;GolfxRay;H3LL;50
;Darki13;H3LL;50
;TB3;H3LL;50
1,832;Herakles-8239;H3LL;50
1,833;ALI BABA;H3LL;49
1,834;Noob;H3LL;49
1,835;Alone1;H3LL;49
1,836;Spencer4310;H3LL;49
1,837;Sardoal;H3LL;48
1,838;prometheuss;H3LL;48
1,839;naotao;IDF;48
1,840;Sassa;IDF;47
1,841;Achilles-6980;IDF;46
1,842;Jormasgagas;IDF;46
1,843;Pichy;IDF;45
;kurakuya;IDF;45
;Jorge Orvel;IDF;45
1,846;pinguim;IDF;44
1,847;Icarus-7979;-LT-;44
1,848;Nik;-LT-;42
1,849;NoviSvet;-LT-;42
;Saumon;FRA;42
1,851;Gala;;42
1,852;Abreus-1111;;41
1,853;SMCahito;;40
1,854;upabxve;;40
;Mario Promiscuo;;40
;HeraAcc;CRZY;40
;STARS;CRZY;40
;Toncrd;CRZY;40
;Hegemon-6189;CRZY;40
;momoli42;CRZY;40
;OTTTO;HKMDR;40
1,862;Maryjane;HKMDR;40
;Bayawak;HKMDR;40
1,864;Pollux-7849;HKMDR;39
1,865;Joanne;H3LL;39
1,866;Kuki;CRZY;38
1,867;Banakon;CRZY;38
1,868;Yuki;CRZY;37
1,869;Parasite;CRZY;37
1,870;Kamufle Tospaha;ROHAN;37
1,871;ImperatorCabral;ROHAN;36
;Jason-2648;ROHAN;36
1,873;ika;ROHAN;36
1,874;Max;ROHAN;36
1,875;eneska;ROHAN;35
1,876;AlexanderLD;ROHAN;34
1,877;DeathCity93;ROHAN;34
;draguixx;HFH;34
1,879;Daedalus-2883;DRG;34
;BillusBotus;DRG;34
1,881;Mandirigma;DRG;34
1,882;red snapper;LHS;33
;PERIERGOS-TYPOS;LHS;33
1,884;SirMento;LHS;32
1,885;Zopacna;LHS;32
;Apaču virsaitis;LHS;32
1,887;Kaco;LHS;31
;ramas;LHS;31
1,889;FakeTaxi;LHS;31
;Agamemnon-9078;LHS;31
;Lorven 1925;Nfree;31
1,892;adios pangaia;Nfree;31
1,893;Prometheus-7685;Nfree;31
1,894;WillBorn;Nfree;30
1,895;Meiker;RŽB;30
;Mertojak;RŽB;30
1,897;nicolasestoquin;RŽB;30
;Lotos;RŽB;30
1,899;SEIRIOS;H3LL;29
;Hegemon-8678;H3LL;29
1,901;Ad_Rem;;29
1,902;kalimba;;28
1,903;PBernas24;;28
;HERCULEZ;;28
1,905;kewSOn;;28
1,906;leozaotoledoo;;27
1,907;Pablo752;;27
1,908;mamuto11;;26
1,909;Baunilha;RIP;26
1,910;Bashkirin;RUS;26
1,911;SIRIO;H3LL;25
;BAMBAHyeah;CDM;25
1,913;STON;CDM;25
;Together;CDM;25
;SALAMA;CDM;25
;tim;FaT;25
;Cajatambo;-VIK-;25
;Николай 1985;RUS;25
;Bertong Kwetis;RUS;25
1,920;Kobre;RUS;25
1,921;FATSEAS;-GR-;24
;Lief;-GR-;24
1,923;Pedrinho;-VIK-;24
1,924;Ayrton2710;-VIK-;22
1,925;Ricky_bos;-VIK-;22
1,926;Zdzichu;FaT;22
1,927;TERSO HARUN;FaT;22
;James-1996;FaT;22
1,929;Somebody;FaT;21
1,930;Borgia;FaT;20
;lacuna;FaT;20
;Alparslan199;FaT;20
;Signvs2;FaT;20
;DzipCz;-BRT-;20
;Bogdan;-BRT-;20
;Sayan;-VIK-;20
;theseus3;-VIK-;20
;At44ck;-VIK-;20
;VN_CHOlZl;-VIK-;20
1,940;MEO;-VIK-;19
;EL CHAPO560;-VIK-;19
1,942;Αсhillеs;-VIK-;18
;BARS;-VIK-;18
;Марко Арнаут;-VIK-;18
1,945;Mimmolos;-VIK-;18
1,946;thanasis;-VIK-;16
;MrDN;IDF;16
1,948;Demeter;IDF;15
1,949;Akis;IDF;15
;-ATENA-;IDF;15
1,951;Pucallpa;-VIK-;15
;MAKIS;-VIK-;15
;Adaira07;-VIK-;15
;Jason-1129;-VIK-;15
;aniatka;-VIK-;15
;Miss;-VIK-;15
;YuriOrlov;F-R;15
;Pueblo Supe;-VIK-;15
;Blacky Rivera;-VIK-;15
;Chalhuahuacho;-VIK-;15
1,961;PELA222;-VIK-;15
;Delfrate;-VIK-;15
1,963;Adonis-3705127;-VIK-;14
1,964;Atlas-5682;-VIK-;14
1,965;Cie;H3LL;13
1,966;braucejs;H3LL;13
1,967;player32;DFN;12
;Karding Sungkit;DFN;12
;Menelaus-2832;ROHAN;12
;Kara;HKMDR;12
;SilverMask;LIONS;12
1,972;Hegemon-6016;LIONS;12
;Agamemnon-7011;LIONS;12
;sakeador;MXLAT;12
1,975;Vasic;MXLAT;11
;خالد بن الوليد2;MXLAT;11
;Peleón422;-UNI-;11
;Naofumi;-UNI-;11
1,979;happyfake;-UNI-;11
1,980;-хисп-;RUS;11
;Walos YA;RUS;11
1,982;Zegri;RUS;10
;OverMinD;RUS;10
;Athena;RUS;10
1,985;Atila;RUS;10
1,986;Vigilanti2;RUS;10
;Farmland3;RUS;10
;Olórin 3;RUS;10
;Pera;RIP;10
;ακισ;RIP;10
;Men of steel;RIP;10
;smoky;RIP;10
;signvs1;RIP;10
;Gear2001;RIP;10
;Salih Emre Terz;RIP;10
;Achilles-274502;RIP;10
;Rammstein;RIP;10
;Vigilanti3;RIP;10
;Pečka;RIP;10
;Zinka;HivE;10
